"Sins, correction and forgiveness",Calumny,,,,,,,,,,,,
"Sins, correction and forgiveness",Censures,,,,,,,,,,,,
"Sins, correction and forgiveness",Concubinage,,,,,,,,,,,,
"Sins, correction and forgiveness",Conspiracy,,,,,,,,,,,,
"Sins, correction and forgiveness",Contumacy,,,,,,,,,,,,
"Sins, correction and forgiveness",Correction,,,,,,,,,,,,
"Sins, correction and forgiveness",Corruption,,For eg: of nuns,,,,,,,,,,
"Sins, correction and forgiveness",Defamation,,,,,,,,,,,,
"Sins, correction and forgiveness",Degradation,,,,,,,,,,,,
"Sins, correction and forgiveness",Desecration,,,,,,,,,,,,
"Sins, correction and forgiveness",Dispensations,,"For specific reasons, eg: absence; absence 'cum ex eo'; bastardy; canonical hours; non residence; not to obtain orders higher than sub deacon; study 'cum ex eo'. See also Benefice and Office holders, Absence, Non-residence; Clergy, ordinations; Courts, Ecclesiastical, Matrimony",,,,,,,,,,
"Sins, correction and forgiveness",Envy,,,,,,,,,,,,
"Sins, correction and forgiveness",Excommunication,,Letters of signification of,,,,,,,,,,
"Sins, correction and forgiveness",Fornication,,,,,,,,,,,,
"Sins, correction and forgiveness",Gluttony,,,,,,,,,,,,
"Sins, correction and forgiveness",Greed,,,,,,,,,,,,
"Sins, correction and forgiveness",Heresy,,,,,,,,,,,,
"Sins, correction and forgiveness",Immorality,,,,,,,,,,,,
"Sins, correction and forgiveness",Incest,,,,,,,,,,,,
"Sins, correction and forgiveness",Incontinency,,,,,,,,,,,,
"Sins, correction and forgiveness",Indulgences,,"For specific persons or groups or reasons, incl for burial; guild; heretic; pilgrims, ",,,,,,,,,,
"Sins, correction and forgiveness",Infidelity,Unbelief,,,,,,,,,,,
"Sins, correction and forgiveness",Interdicts,,,,,,,,,,,,
"Sins, correction and forgiveness",Lust,,,,,,,,,,,,
"Sins, correction and forgiveness",Necromancy,Soothsaying,,,,,,,,,,,
"Sins, correction and forgiveness",Obedience,,incl for obedience required,,,,,,,,,,
"Sins, correction and forgiveness",Obreption,,,,,,,,,,,,
"Sins, correction and forgiveness",Pardons,,,,,,,,,,,,
"Sins, correction and forgiveness",Penances,Expiation,"For eg: expiation for sins, incl sins of the flesh; also licences to perform (on behalf of others)",,,,,,,,,,
"Sins, correction and forgiveness",Perjury,Breach of faith; Fidei Laesio,,,,,,,,,,,
"Sins, correction and forgiveness",Pollution,,incl of churchyards,,,,,,,,,,
"Sins, correction and forgiveness",Pride,,,,,,,,,,,,
"Sins, correction and forgiveness",Punishments,,,,,,,,,,,,
"Sins, correction and forgiveness",Purgations,,"Incl inquiry into purgations; citations for objections to purgations. See also Crime and Punishment, Criminous clerks",,,,,,,,,,
"Sins, correction and forgiveness",Sacrilege,,,,,,,,,,,,
"Sins, correction and forgiveness",Simony,,,,,,,,,,,,
"Sins, correction and forgiveness",Sloth,,,,,,,,,,,,
"Sins, correction and forgiveness",Sodomy,,,,,,,,,,,,
"Sins, correction and forgiveness",Subreption,,,,,,,,,,,,
"Sins, correction and forgiveness",Suspensions,,,,,,,,,,,,
"Sins, correction and forgiveness",Usury,,,,,,,,,,,,
"Sins, correction and forgiveness",Witchcraft,,,,,,,,,,,,
Taxation,Appointments of collectors,,Use for archbishop's certification of collectors to Exchequer; other documents may include monitions for speedy collection ,,,,,,,,,,
Taxation,Assessments,Assessments of benefices; Assessments of clergy/religious; Assessments of communities; Assessments of individuals,See also Dues and Offerings; Papacy,,,,,,,,,,
Taxation,Assessments of benefices,Assessments,Clerical taxation; use for assessments containing names of benefices only,,,,,,,,,,
Taxation,Assessments of clergy/religious,Assessments,Clerical taxation; use for assessments containing named clergy,,,,,,,,,,
Taxation,Assessments of communities,Assessments,Lay taxation; use for assessments of named places,,,,,,,,,,
Taxation,Assessments of individuals,Assessments,Lay taxation; use for assessments of named individuals,,,,,,,,,,
Taxation,Clerical poll taxes,Clerical Subsidies,Give specific subsidy using details from E 179 database,,,,,,,,,,
Taxation,Clerical Subsidies,Clerical poll taxes; Tenths,Lay taxation; give specific subsidy using details from E 179 database,,,,,,,,,,
Taxation,Commissions to collect,,Use for commission from king to archbishop,,,,,,,,,,
Taxation,Fifteenths and tenths,Lay Subsidies,Lay taxation; give specific grant using details from E 179 database,,,,,,,,,,
Taxation,Lay poll taxes,Lay Subsidies,Give specific subsidy using details from E 179 database,,,,,,,,,,
Taxation,Lay Subsidies,Lay poll taxes; Fifteenths and tenths; Scutages,Lay taxation; give specific subsidy using details from E 179 database,,,,,,,,,,
Taxation,Re assessments,,incl Novo Taxatio,,,,,,,,,,
Taxation,Scutages,Lay Subsidies,Lay taxation; give specific scutage using details from E 179 database,,,,,,,,,,
Taxation,Tenths,Clerical Subsidies,Clerical taxation; give specific grant using details from E 179 database,,,,,,,,,,
Taxation,Valuations,,"See also Archives and manuscripts, Valor Ecclesiasticus",,,,,,,,,,
Trade and Commerce,Commerce,,,,,,,,,,,,
Trade and Commerce,Labour,,incl tithes of labour (of craftsmen),,,,,,,,,,
Trade and Commerce,Trade,,"See also Agriculture and Land Use; Dues and offerings, Ecclesiastical, Tithes; Farming, Fishery and Food production; Occupations, offices and status",,,,,,,,,,
Trade and Commerce,Trade and commerce,,of religious houses,,,,,,,,,,
Trade and Commerce,Wool Trade,,,,,,,,,,,,
Transport and Travel,Ferryboats,,"See also Buildings and Structures, Bridges",,,,,,,,,,
Transport and Travel,Roads,,,,,,,,,,,,
Vestments,Albs,,"Vestments, types, A-Z; see also Clergy and religious, marks/symbols of office; Clothes, Clothing and fabrics; Jewellery and personal effects; Rites, Sacraments, Sacramentals, Ceremonies and equipment",,,,,,,,,,
Vestments,Amices,,,,,,,,,,,,
Vestments,Birettas,,,,,,,,,,,,
Vestments,Cassocks,,,,,,,,,,,,
Vestments,Chasubles,,,,,,,,,,,,
Vestments,Copes,,,,,,,,,,,,
Vestments,Cowls,,,,,,,,,,,,
Vestments,Dalmatics,,,,,,,,,,,,
Vestments,Girdles,,"Girdles of clergy, religious",,,,,,,,,,
Vestments,Habit,,,,,,,,,,,,
Vestments,Hats,,,,,,,,,,,,
Vestments,Hoods,,,,,,,,,,,,
Vestments,Maniples,,,,,,,,,,,,
Vestments,Mantles,,,,,,,,,,,,
Vestments,Mitres,,,,,,,,,,,,
Vestments,Morses,,,,,,,,,,,,
Vestments,Rochets,,,,,,,,,,,,
Vestments,Sandals,,,,,,,,,,,,
Vestments,Scapulars,,,,,,,,,,,,
Vestments,Stoles,,,,,,,,,,,,
Vestments,Surplices,,,,,,,,,,,,
Vestments,Tunicles,,,,,,,,,,,,
Vestments,Tunics,,,,,,,,,,,,
Vestments,Veils,,"of women, incl nuns",,,,,,,,,,
Visitation,Allegations,,,,,,,,,,,,
Visitation,Archbishops' Visitations,Visitations,,,,,,,,,,,
Visitation,Archdeacons' Visitations,Visitations,,,,,,,,,,,
Visitation,Articles of enquiry,,,,,,,,,,,,
Visitation,Bishops' Visitations,Visitations,,,,,,,,,,,
Visitation,Citations,,"For eg: citations for detention/occupation of parish churches, ",,,,,,,,,,
Visitation,Comperta and detecta,,,,,,,,,,,,
Visitation,Compositions,,,,,,,,,,,,
Visitation,Corrections,,,,,,,,,,,,
Visitation,Inhibitions,,,,,,,,,,,,
Visitation,Injunctions,,,,,,,,,,,,
Visitation,Monitions,Forewarning,,,,,,,,,,,
Visitation,Penances,,,,,,,,,,,,
Visitation,Presentments,,,,,,,,,,,,
Visitation,Relaxations of Inhibitions,,,,,,,,,,,,
Visitation,Suspensions,,,,,,,,,,,,
Visitation,Visitations,Archbishops' Visitations; Bishops' Visitations; Visitations during Vacancies,"Visitations, of specific administrative units or institutions, A-Z; Visitations, of specific administrative units or institutions, A-Z, by specific individuals or office-holders, A-Z; incl attendance at; cancellation of; concealment of facts during; holding of; non attendance at; postponement of; results of",,,,,,,,,,
Visitation,Visitations during Vacancies,Visitations,,,,,,,,,,,
"Wars, rebellions and warfare",Array,,,,,,,,,,,,
"Wars, rebellions and warfare",Crusades,,,,,,,,,,,,
"Wars, rebellions and warfare",Musters,,Incl musters ordered; return of musters,,,,,,,,,,
"Wars, rebellions and warfare",Pillaging,,,,,,,,,,,,
"Wars, rebellions and warfare",Rebellions,,,,,,,,,,,,
"Wars, rebellions and warfare",Truces,,,,,,,,,,,,
"Wars, rebellions and warfare",Wars,,"Wars, with specific countries/peoples, A-Z",,,,,,,,,,
Weapons and armour,Armour,,"Weapons and armour; Weapons, types, A-Z; Armour, types, A-Z",,,,,,,,,,
Weapons and armour,Arrows,Bows and arrows,,,,,,,,,,,
Weapons and armour,Bows,Bows and arrows,,,,,,,,,,,
Weapons and armour,Bows and arrows,Arrows; Bows,,,,,,,,,,,
Weapons and armour,Knives,,,,,,,,,,,,
Weapons and armour,Sticks,,"Incl further described, eg iron tipped",,,,,,,,,,
Weapons and armour,Weapons,,,,,,,,,,,,
Women and girls,Abbesses,,"See all these terms also under Occupations, offices and status; for Abbesses and Convents, see Organisations and Associations, Lay and Ecclesiastical",,,,,,,,,,
Women and girls,Administratrixes,,,,,,,,,,,,
Women and girls,Anchoresses,,,,,,,,,,,,
Women and girls,Canonesses,,,,,,,,,,,,
Women and girls,Concubines,,,,,,,,,,,,
Women and girls,Countesses,,,,,,,,,,,,
Women and girls,Duchesses,,,,,,,,,,,,
Women and girls,Executrixes,,,,,,,,,,,,
Women and girls,Girls,,For eg: girls in religious houses; see also under Children,,,,,,,,,,
Women and girls,Godmothers,,,,,,,,,,,,
Women and girls,Housekeepers,,,,,,,,,,,,
Women and girls,Ladies,,,,,,,,,,,,
Women and girls,Lay sisters,,,,,,,,,,,,
Women and girls,Midwives,,,,,,,,,,,,
Women and girls,Novices,,women,,,,,,,,,,
Women and girls,Nuns,,,,,,,,,,,,
Women and girls,Postulants,,women,,,,,,,,,,
Women and girls,Princesses,,,,,,,,,,,,
Women and girls,Prioresses,,,,,,,,,,,,
Women and girls,Queens,,,,,,,,,,,,
Women and girls,Testatrixes,,,,,,,,,,,,
Women and girls,Widows,,,,,,,,,,,,
Women and girls,Witnesses,,women,,,,,,,,,,
Women and girls,Women,,For eg: secular women in religious houses (not lay sisters),,,,,,,,,,
