Jackson,,Thomas,,fl 1577,1577,,Parishioner of Darlington,,"Register 31, fol. 33 r",,"Perhaps either the Thomas Jackson the younger of Darlington whose will was proved in 1579, or the Thomas Jackson of Darlington whose probate bond was dated in 1586 (North East Inheritance database)",
Jagger,,William,,d ? 1628,,,"of Kirby in Cleveland, clerk",,Register 31,Jagure,,
James,,Henry,,fl 1577,1577,,? Churchwarden of Howick,,"Register 31, fol. 31 v",,,
Jeffrey,,George,,fl 1577,1577,,? Churchwarden of Belford,,"Register 31, fol. 31 v",Alleson,,
Jellettson,,William,,d 1582,1559-1582,,Vicar of Stillingfleet,,CCEd Person ID: 123604,Jelletson,(Telotson in CCEd),
Jepson,,William,,d ? 1621,1579-1621,,Vicar of Norton Cuckney,,CCEd Person ID: 119033,Jepsonne,,
Johnes,,John,,d 1600,1581-1600,,"of Treeton, Chaplain to Lord High Treasurer of England",,CCEd Person ID: 119066,,,
Johnson,,James,,d ? 1630,1614-1630,,Vicar of Car Colston,,CCEd Person ID: 119055,,,
Johnson,,George,,fl 1577,1577,,Curate of Kyloe,,CCEd Person ID: 119057,,,
Johnson,,William,,fl 1577,1577,,Reader at Longframlington,,CCEd Person ID: 119089,,,
Johnson,,Richard,,fl 1577,1577,,Parishioner of Middleton St George,,"Register 31, fol. 32 v",,,
Johnson,,Thomas,,fl 1577,1577,,? Churchwarden of Eggleston,,"Register 31, fol. 33 r",,,
Johnson,,Simon,,d ? 1592,1577,,? Parishioner of Auckland St Andrew,,"Register 31, fol. 33 v",,"? Simon; Si. as written; perhaps the Symon Johnson, yeoman, of the Woodhouses, Auckland St Andrew, whose will was dated and proved in 1592 (North East Inheritance database)",
Joplin,,Edward,,fl 1577,1577,,? Churchwarden of Ryton,,"Register 31, fol. 30 v",Joblyn,"Presumably churchwarden, but not named as such",
Jurgson,,James,,fl 1577,1577,,?Churchwarden of Easington,,"Register 31, fol. 26 v",,"Not described as 'warden', but presumably listed as such",
Kay,,Ralph,,d ? 1613,1581-c 1613,,Vicar of Topcliffe,,CCEd Person ID: 119127,,,
Kay,,Arthur,,d 1614,1579-1614,,Vicar of Doncaster,,CCEd Person ID: 119130,,"Rector of High Hoyland, ?-1592, Rector of Rossington, 1592-1614",
Kay,,Robert,,d ? 1626,1615-1626,,Rector of Emley,,CCEd Person ID: 119137,,"Rector of High Hoyland, 1592-1604; Vicar of Mitton, 1604-1616",
Kay,,Thomas,,d ? 1646,1615-c 1646,,Rector of Barnborough,,CCEd Person ID: 119140,,,
Kay,,Thomas,,d 1584,1577,,"Clerk, at Newcastle St Nicholas",,CCEd Person ID: 119141,,Will dated and proved 1584 (North East Inheritance database),
Kay,,Stephen,,fl 1577,1577,,Churchwarden of Whitburn,,"Register 31, fol. 26 v",,,
Keenly,,Roger,,fl 1577,1577,,? Churchwarden of Alnmouth,,"Register 31, fol. 31 v",Kenely,,
Kelson,,John,,fl 1577,1577,,Parishioner of Merrington,,"Register 31, fol. 33 r",,,
Kemp,,Caleb,,d ? 1615,1596-c 1597,,Vicar of Bradford St Peter,,CCEd Person ID: 119155,,,
Kemp,,John,,d 1640,1639-1640,,Vicar of Bradford St Peter,,CCEd Person ID: 119157,Kempe,,
Kendall,,Giles,,d 1609,1584-1609,,Vicar of Felkirk,,CCEd Person ID: 119158,,"of Coldhindley; Vicar of Birstall, 1587-? 1609",
Kerchinall,,William,,d ? 1611,1562-c 1611,,Rector of Elton on the HIll,,CCEd Person ID: 117098,,(Kirchivall in CCEd),
Key,,Richard,,d before 1633/01/00,1615-c 1633,,Rector of Cowthorpe,,CCEd Person ID: 8455,,"Schoolmaster, Cowthorpe, 1605",
Kidd,,Edward,,d 1641,1612-1641,,Rector of Hawton,,CCEd Person ID: 118140,,,
Killingworth,,John,,fl 1571-1583,1572-c 1583,,Vicar of Long Benton,,CCEd Person ID:  119178,,,
Kindersley,,Walter,,d ? 1648,1604-? c 1648,,"Vicar of Beeston, Nottinghamshire",,CCEd Person ID: 119179,Kinnersley,,
King,,Anthony,,d ? 1588,1564-1588,,Vicar of Boynton,,CCEd Person ID: 119181,Kynge,,
King,,Thomas,,d 1616,1599-1616,,Rector of Weston,,CCEd Person ID: 119187,Kinge,,
King,,Sampson,,fl 1577,1577,,Schoolmaster of Whickham,,CCEd Person ID: 119190,Kinge,"Possibly the Samson King, Vicar of Dalton who died in 1605 (North East Inheritance database)",
Kingsmill,Master,John,,fl 1577,1577,,Master of Greatham Hospital,,CCEd Person ID: 119191,Kingsmeale,,
Kipling,,Leonard,,fl 1577,1577,,Churchwarden of Barnard Castle,,"Register 31, fol. 33 v",Kyplinge,,
Kirkby,,John,,d ? 1586,0000-1586,,Rector of Gonalston,,CCEd Record ID: 100907,Kirkebie,,
Kitching,,Thomas,,fl 1577,1577,,Churchwarden of Jarrow,,"Register 31, fol. 26 v",Kytchinge,,
Kitching,,Edward,,fl 1577,1577,,Churchwarden of Jarrow St Hilda,,"Register 31, fol. 26 v",Kytchinge,,
Kitchingman,,Henry,,d ? 1642,1622-1642,,Vicar of Marton,,CCEd Person ID: 119207,,,
Knightly,,John,,fl 1577,1577,,Sequestrator and Curate of Durham St Mary the Less; Curate of Durham St Mary le Bow,,CCEd Person ID: 119213,Knightley,,
Laburne,,Nicholas,,fl 1577,1577,,Churchwarden of Muggleswick,,"Register 31, fol. 26 v",,,
Laburne,,Richard,,fl 1577,1577,,Churchwarden of Medomsley,,"Register 31, fol. 27 r",Laiburne,,
Ladyman,,John,,fl 1577,1577,,Vicar of Shilbotel; Curate of Howick,,CCEd Person ID: 119233,Ladiman,,
Lamb,,William,,d ? 1634,1595-1634,,Rector of Ackworth,,CCEd Person ID: 119262,,"Rector of Bulmer, 1588-1595",
Lamb,,John,,fl 1577,1577,,? Churchwarden of Whittingham,,"Register 31, fol. 32 r",Lambe,,
Lambert,,William,,d ? 1605,before 1592-1605,,Vicar of Bilton,,CCEd Person ID: 119262,,"See also entries for Lamberte/Lambe under CCEd Person ID: 119262 for William Lambe, Rector of Bulmer, then Ackworth",
Lambert,,William,,d ? 1578,,,Vicar of Hooton Pagnell,,Register 31,,,
Lamplugh,,George,,d ? 1633,1616-1633,,Rector of Distington,,CCEd Person ID: 36443,Lamplughe,"of Dovemby, Cumberland, clerk'",
Langdale,,William,,d ? 1621,1574-1621,,Vicar of Ganton,,CCEd Person ID: 119271,Langdaile,,
Langdale,,Thomas,,d 1587,1558-1587,,Rector of Rise,,CCEd Record ID: 127344; 150738 ,Langdaile,,
Lathom,,John,,d ? 1636,,,"of York, tailor",,Register 32,Laithome,,
Lawson,,William,,d ? 1635,1583-1635,,Vicar of Ormesby,,CCEd Person ID: 117905,,,
Lawson,,Francis,,d 1635,1613-1635,,Rector of Brandsburton,,CCEd Person ID: 117907,,"Curate of Ellerburne, 1599-1602; Preacher, York diocese, 1613",
Lawson,,Gawain,,d ? 1598,1577,,Churchwarden of Mitford,,"Register 31, fol. 30 v",,"Forename spelled 'Gawinus', probably the Gawine Lawson, yeoman, of Benridge, parish of Mitford, whose will was made in 1597 and proved in 1598 (North East Inheritance database)",
Leadbeater,,Henry,,d ? 1648,1598-c 1648,,Rector of Thrybergh,,CCEd Person ID: 119243,,"(Leadbetter in CCEd); Rector of Brodsworth, 1626-? 1648",
Leadbeater,,Richard,,d ? 1578,0000-c 1578,,Vicar of Reighton,,CCEd Record ID: 120622,,Presumably the unnamed vicar who had died by 22 May 1579,
Leake,,Thomas,,d ? 1616,1610-1616,,Vicar of Lund,,CCEd Person ID: 119246,,,
Leake,,Ralph,,d ? 1634,1612-c 1634,,Rector of Dinnington,,CCEd Person ID: 119250,,(Leak in CCEd),
Leake,,John,,d ? 1625,1618-1625,,Rector of Kildale,,CCEd Person ID: 119338,,,
Lebaud,,Robert,,d ? 1626,1583-1626,,Vicar of Rolleston,,CCEd Person ID: 119252,,(Leband in CCEd),
Ledgard,,Richard,,fl 1577,1577,,? Churchwarden of Rennington,,"Register 31, fol. 31 v",,,
Lee,,Richard,,fl 1577-1584,c 1577-c 1584,,Curate of Carham,,CCEd Person ID: 119359,,,
Lee,,Arthur,,fl 1577,1577,,Churchwarden of Garrigill,,"Register 31, fol. 29 v",,,
Lee,,Edward,,fl 1577,1577,,? Churchwarden of Embledon,,"Register 31, fol. 31 v",,,
Leicester,,Oliver,,d ? 1581,1559-1581,,Rector of Bingham,,CCEd Person ID: 119237,Leycester,,
Leighton,,John,,fl 1577,1577,,Curate of Horton,,CCEd Person ID: 118190,Lighton,(Highton in CCEd),
Levett,,Matthew,,d 1643,1634-1643,,Subdean of Ripon,,CCEd Person ID: 119342,,"(Levet in CCEd); Peacher, York diocese, 1608; Master of Ripon St John the Baptist Hospital, 1642-? 1643",
Levett,,William,,d ? 1625,1583-1625,,Vicar of Askham Richard,,CCEd Person ID: 119385,,"Curate of Askham Bryan, 1592",
Lewes,,George,,d ? 1590,,,Clerk,,Register 31,,,
Liddell,,George,,d 1644,1616-1644,,"Rector, York St Margaret",,CCEd Person ID: 119350,Leadall,"(Liddall in CCEd); Rector York St Denys, 1620-? 1644",
Liddle,,Thomas,,fl 1577,1577,,Curate of Corbridge,,CCEd Person ID: 119406,,,
Liddle,,Francis,,fl 1577,1577,,Churchwarden of Newcastle St John,,"Register 31, fol. 29 r",,,
Lillie,,Robert,,d 1586,0000-1586,,Rector of Babworth,,CCEd Person ID: 119411,,(Lilly in CCEd),
Lindall,,Christopher,,d ? 1623,1604-1623,,"Prebendary of Ripon, 1st Prebend",,CCEd Person ID: 119375,,"(Lyndall in CCEd); Vicar of Hampsthwaite, 1588-1603; Schoolmaster, Ripon Free School, 1609",
Lindley,,Christopher,,d ? 1610,1571-1610,,Rector of Langton,,CCEd Person ID: 119373,,"Commissary, York diocese, 1575-1577; Rector of Dunnington, 1592; Rector of Langtoft, 1610",(Lyndeley in CCEd)
Lindsey,,William,,fl 1577,1577,,? Churchwarden of Chillingham,,"Register 31, fol. 32 r",,,
Linsley,,Robert,,fl 1577,1577,,Churchwarden of Wolsingham,,"Register 31, fol. 33 r",,,
Lister,,Ingram,,d ? 1628,1604-c 1628,,Rector of Stonegrave,,CCEd Person ID: 119416,,"Preacher, York diocese, 1604",
Lister,,John,,d ? 1625,1586-1625,,Vicar of Thorp Arch,,CCEd Person ID: 119418; CCEd Record ID: 87974,,Presumably the unnamed vicar who had died by 10 March 1625,
Little,,Thomas,,fl 1577,c 1577-1580,,"Minor Canon, Durham Cathedral",,CCEd Record ID: 233468,,,
Lodam,,Nicholas,,fl 1577,1577,,Churchwarden of Haughton Le Skerne,,"Register 31, fol. 33 v",,"From North East Inheritance database, name is perhaps Loadman or Loadsman",
Lord,,Richard,,d ? 1600,1585-1600,,Vicar of Ecclesfield,,CCEd Person ID: 119565,,,
Louth,,Henry,,d ? 1588,1573-1588,,Rector of Scorborough,,CCEd Person ID: 119568,Loughe,,
Lumley,,George,,fl 1577,1577,,Churchwarden of Edmundbyers,,"Register 31, fol. 26 v",,,
Lumley,,John,junior,d ? c 1585,1577,,Churchwarden of Staindrop,,"Register 31, fol. 33 r",Lomley,Perhaps the John Lumley of Staindrop whose probate bond was dated in 1585 (North East Inheritance database),
Lund,,John,,d ? 1608,1568-1608,,Rector of Lambley,,CCEd Person ID: 119578,,(Lownde in CCEd),
Luskin,,Richard,,d ? 1580,,,"of Wybunbury, Cheshire, husbandman",,Register 31,,,
Maddeson,,William,,fl 1577,1577,,Churchwarden of Hamsterley,,"Register 31, fol. 33 v",,,
Magbraye,Master,John,,fl 1566-1577,1577,,"Canon of the 2nd Prebend in Carlisle Cathedral, 1566-1568; Vicar of Newcastle St Nicholas, Vicar of Billingham, 1577",,Fasti; CCEd Person ID: 119789,Magbrey,"Also Vicar of Crosthwaite, 1567-1568; Public preacher in the diocese of Carlisle, 1571 (CCEd)",
Maislet,,Thomas,,fl 1577,1577,,Chaplain of Jarrow St Hilda,,CCEd Person ID: 119625,,,
Major,,Anthony,,d ? 1633,1596-1633,,Rector of Rempstone,,CCEd Person ID: 119605,,(Maior in CCEd),
Man,,John,,d ? 1616,0000-1616,,Rector of South Kilvington,,CCEd Person ID: 62229,,,
Mannarde,,James,,d 1586,1577,,Curate of Middleton in Teesdale,,CCEd Person ID:  119646,,"Will of James Manarde, clerk, of Middleton in Teesdale, made and proved in 1586 (North East Inheritance database)",
Manwell,,John,,fl 1577,1577,,Curate of Wolviston,,CCEd Person ID: 119648,,,
Mare,,Giles,,d ? 1636,,,of Beckingham,,Register 32,,,
Margetts,,William,,d ? 1602,1591-1602,,of Brandesburton,,CCEd Person ID: 119652,,,
Marley,,Alexander,,d ? 1584,1577,,Churchwarden of Chester-le-Street,,"Register 31, fol. 26 v; North East Inheritance database",,"Presumably the Alexander Marley of Urpethe, Chester-le-Street, whose will was proved in 1584",
Marley,,Robert,,fl 1577-? 1587,1577,,Churchwarden of Lanchester,,"Register 31, fol. 27 r",,Perhaps the Robert Marley d c 1587 (North East Inheritance database),
Marsh,,Edmund,,fl 1577,1577,,Curate of Boldon,,CCEd Person ID: 119669,,,
Marsh,,John,,d 1610,,,Vicar of East Leake,,Register 31,,,
Marshall,,Thomas,,fl 1577,1577,,Vicar of Haltwhistle,,CCEd Person ID: 119681,,,
Marshall,,Richard,,d 1588,1577,,"Rector of Great Stainton; Vicar of Corbridge, c 1577-1588",,CCEd Person ID: 62253,,,
Marshall,,Richard,,d 1588,c 1577-1588,,Rector of Great Stainton; Vicar of Corbridge,,CCEd Person ID: 62253,,Will made and proved in 1588 (North East Inheritance database),
Martin,,Roger,,d ? 1583,1572-1583,,Vicar of Rolleston,,CCEd Person ID: 119687,Martyn,,
Martin,,John,,fl 1577,1577,,Curate of Sedgefield; Curate of Embleton,,CCEd Person ID: 119716,,,
Martin,,John,,d 1633,1624-1633,,Rector of Strelley,,CCEd Person ID: 119717,,,
Martin,,Thomas,,fl 1577,1577,,Curate of Lamesley,,CCEd Person ID: 119720,,"CCEd gives curate of Lamsley chapel, Chester-le-Street",
Martin,,Cuthbert,,d ? 1598,1577,,? Churchwarden of Durham St Giles,,"Register 31, fol. 26 v; North East Inheritance database",,"Not described as 'warden', but presumably listed as such; presumably the Cuthbert Martin of Durham St Giles whose will was proved in 1598",
Martin,,Thomas,,fl 1577,1577,,Churchwarden of Stranton,,"Register 31, fol. 32 v",Martin,,
Martin,,William,,d ? 1637,,,"of Lund, Hemingbrough",,Register 32,,,
Maskew,,Joseph,,d ? 1614,1604-1614,,Rector of York St Martin Micklegate,,CCEd Person ID: 119726,,,
Mason,,James,,d ? 1634,1632-1634,,Vicar of ? Normanton,,? CCEd Person ID: 119730,,"Rector of Grayingham, 1628-1629",
Mason,,Luke,,d ? 1639,1618-c 1639,,Rector of Hockerton,,CCEd Person ID: 119732,,"Curate of Syston, 1612-1614",
Mason,,Ambrose,,d ? 1620,1608-1620,,Vicar of Aberford,,CCEd Person ID: 32117,,,
Mason,,Robert,,fl 1577,1577,,"Songman, Durham Cathedral",,Register 31,,,
Masterman,,Robert,,fl 1577,1577,,"Songman, Durham Cathedral",,Register 31,Maisterman,,
Mather,,John,,d ? 1625,1585-1625,,Vicar of Attenborough,,CCEd Person ID: 119738,,,
Mathison,,John,,d ? 1612,c 1592-1612,,Rector of Barmston,,CCEd Person ID: 119747,,,
Matthew,,Thomas,,fl 1577,1577,,Churchwarden of Monkwearmouth,,"Register 31, fol. 26 v",Mathewe,,
Mattison,,Christopher,,d ? 1595,1588-c 1595,,Vicar of Sherburn,,CCEd Person ID: 119746,Mattyson,"Vicar of Sheriff Hutton, 1572-1573",
Maude,,Edward,,d ? 1598,1593-1598,,Vicar of Wakefield,,CCEd Person ID: 119735,Mawd,"Vicar of Darfield, 1551-1554; Vicar of Blyth, 1558-1573; Preacher, Wakefield, 1592",
Maxon,,Thomas,,fl 1577,1577,,? Churchwarden of Felton,,"Register 31, fol. 31 v",,,
Maxwell,,John,,fl 1577,1577,,Schoolmaster of Morpeth,,Register 31,,,
Maynard,,Robert,,d ? 1586,1573-c 1586,,Vicar of Bubwith,,CCEd Person ID: 119645,,(Mannard in CCEd); CCEd Record ID: 100902 for death of incumbent in 1586 is presumably also relevant,
Meaburn,,Bernard,,d 1613,1588-c 1613,,Rector of Kirkleatham,,CCEd Person ID: 119803,Meaburne,,
Mead,,James,,d ? 1640,,,of Northallerton,,Register 32,,,
Mealby,,William,,d ? 1629,,,of Acomb,,Register 32,Mealbie,,
Melmerby,,William,,d 1583,1558-c 1583,,Vicar of Merrington,,CCEd Record ID: 317150; 233447; 78698; 233607; 233887; 234156,Mellerby,"Will of William Melmarby, vicar of Merrington, clerk, made and proved in 1583 (North East Inheritance database)",
Merriman,,Thomas,,fl 1577,1577,,Churchwarden of Whitburn,,"Register 31, fol. 26 v",Meryman,,
Merriman,,Arthur,,fl 1577,1577,,? Churchwarden of Ryton,,"Register 31, fol. 30 v",Meryman,"Presumably churchwarden, but not named as such",
Merrington,,John,,d ? 1586,1577,,Churchwarden of Long Newton,,"Register 31, fol. 32 v",Merington,Perhaps the John Merington of Longnewton whose probate bond was dated 1586 (North East Inheritance database),
Metcalf,,William,,fl 1577,1577,,Curate of Holy Island,,CCEd Person ID: 119829,,,
Micklethwaite,,Mark,,d ? 1648,1622-1648,,Rector of Long Marston,,CCEd Person ID: 119826,,,
Middleton,,Anthony,,d 1585,0000-1585,,Vicar of Sutton on the Forest,,? CCEd Person ID: 119837,Midleton,"Vicar of Topcliffe with Dalton, 1560-1581",
Middleton,,Thomas,,d 1584,1577,,Vicar of Bishop Middleham,,CCEd Person ID: 120426,Myddleton,Will proved and made in 1584 (North East Inheritance database),
Middleton,,Thomas,,fl 1577,1577,,Curate of Morpeth,,CCEd Person ID: 120430,Mydleton,,
Middleton,,Richard,,fl 1577,1577,,Churchwarden of Norton,,"Register 31, fol. 32 v",Myddleton,,
Milburn,,Roger,,fl 1577,1577,,? Churchwarden of Morpeth,,"Register 31, fol. 30 v",Milburne,"Presumably churchwarden, but not named as such; perhaps the Roger Milburne of Morpeth whose will was proved in 1610 (North East Inheritance database)",
Mill,,Humphrey,,fl 1577,1577,,? Churchwarden of Felton,,"Register 31, fol. 31 v",Myll,,
Mill,,William,,fl 1577,1577,,? Churchwarden of Lesbury,,"Register 31, fol. 31 v",Myll,,
Millson,,William,,d ? 1591,1568-1591,,Vicar of Muston,,CCEd Person ID: 119872,Milsin,(Milsonne in CCEd),
Milner,,Richard,,fl 1577,1577,,Curate of Lanchester; Curate of Esh,,CCED Person ID: 120437,Mylner,,
Mitchell,,James,,d ? 1581,1548-1581,,Vicar of Carleton in Craven,,CCEd Person ID: 119880,Mytchell,,
Mitchell,,William,,d 1598,1571-1598,,Vicar of Owston,,CCEd Person ID: 119881,,,
Mitchelson,,John,,fl 1577,1577,,Churchwarden of Bedlington,,"Register 31, fol. 30 r",Michellson,,
Mitchelson,,John,,fl 1577,1577,,? Churchwarden of Bedlington,,"Register 31, fol. 30 v",Michelson,"Presumably churchwarden, but not named as such",
Mitford,,Robert,,fl 1577,1577,,Master of Newcastle St Mary Magdalen Hospital,,CCEd Person ID: 120422,Mydfurth (Reg 31); Mydforthe (BHO),,
Mitford,,Bertram,,fl 1577,1577,,Churchwarden of Pittington,,"Register 31, fol. 26 v",Mitfurth,Also listed under Durham St Oswald,
Mitford,,Henry,,fl 1577,1577,,of Newcastle St Nicholas,,"Register 31, fol. 29 r",Mytforde,? Parishioner,
Moberley,,Charles,,d ? 1606,1574-1593,,Vicar of Durham St Oswald,,CCEd Person ID: 31460; North East Inheritance database,,,
Moore,,Christopher,,d ? 1622,1585-1622,,Rector of Scawton,,CCEd Person ID: 119897,,,
Moore,,John,,d ? 1607,1572-1607,,Rector of Sprotley,,CCEd Person ID: 120036,More,,
Moore,,Joseph,,d ? 1648,1616-c 1648,,Rector of Kirkby Knowle,,CCEd Person ID: 120039,,,
Moore,,Robert,,d ? 1644,1581-c 1644,,Rector of Guiseley,,CCEd Person ID: 120269,,"Preacher, York diocese, 1581",
Morden,,George,,fl 1577-1592,1577,,"Curate of Washington, 1577; Curate of West Witton, 1592",,CCEd Person ID: 31477,Mordon,,
More,,Henry,,fl 1577,1577,,Churchwarden of Gainford,,"Register 31, fol. 33 r",,,
Moreland,,Stephen,,d ? 1617,1609-1617,,Rector of Lambley,,CCEd Person ID: 31188,,,
Morgan,,Ralph,,d 1581,1577,,Churchwarden of Stanhope,,"Register 31, fol. 33 r",Morgrane,"Will of Rauffe Morgan of Stanhope, made and proved in 1581 (North East Inheritance database)",
Morland,,Mary,,d ? 1640,,,"of North Grimston, widow",,Register 32,,,
Morley,,Robert,,fl 1577,1577,,Churchwarden of Redmarshall,,"Register 31, fol. 32 v",,,
Mortehoe,,Peter,,fl 1577,1577,,Churchwarden of South Gosforth,,"Register 31, fol. 29 r",Mawghto,,
Motherby,,William,,d 1615,1592-1615,,Vicar of Brafferton,,CCEd Person ID: 120399,,,
Murray,,Robert,,d ? 1594,1577,,"Minor Canon, Durham Cathedral",,"North East Inheritance database, will proved 1594",Murrowe; Murrey,"Vicar of Pittington, 1577, CCEd Person ID: 120418",
Musgrave,,Thomas,,fl 1577,1577,,Churchwarden of Newburn,,"Register 31, fol. 29 r",,,
Musson,,John,,d ? 1639,1624-1639,,Vicar of Orston,,CCEd Person ID: 13857,,CCEd Record ID: 87178 for death of incumbent in 1639 also relevant,
Myers,,George,,fl 1577,1577,,Churchwarden of Middleton St George,,"Register 31, fol. 32 v",,,
Naismith,,John,,fl 1577,1577,,Curate of Ellingham,,CCEd Person ID: 111237,Maysmith,,
Natteress,,Richard,,fl 1577,1577,,Churchwarden of Gateshead,,"Register 31, fol. 30 r",Natteresse,,
Nattress,,Cuthbert,,fl 1577,1577,,Churchwarden of Middleton in Teesdale,,"Register 31, fol. 33 r",Natteris,,
Naunton,,Henry,,d ? 1603,1579-1603,,"Canon of the 4th Prebend, Durham Cathedral",,Fasti,Nantom,"Vicar of Gainford, 1577 (CCEd Person ID: 111261); Rector of Egglescliffe, 1588 (CCEd Record ID: 150733); Treasurer, Durham Cathedral, 1580 (CCEd Record ID: 233460); Prebendary, 4th Prebend, Durham Cathedral, 1601 (CCEd Record ID: 46817); will of Henry Nawnton, prebend of Durham Cathedral, clerk, whose probate records were dated in 1603 (North East Inheritance database)",
Nellston,,Robert,,fl 1577,1577,,Parishioner of Middleton St George,,"Register 31, fol. 32 v",Nellston,,
Nelson,,Christopher,,d ? 1621,1614-1621,,Rector of Londesborough,,CCEd Person ID: 62341,,CCEd Record ID: 87839 also relevant,
Nelson,,Edmund,,d ? 1622,,,"of Bury St Edmunds, gentleman (extract)",,Register 31,,,
Nelson,,Henry,,d ? 1621,,,son of Christopher Nelson,,Register 31,,,
Neville,,Francis,,d ? 1611,1579-1611,,Rector of Grove,,CCEd Person ID: 111188,,,
Nevinson,,John,,d ? 1634,1601-1634,,Rector of Tankersley,,CCEd Person ID: 111220,,,
Newark,,Robert,,d ? 1629,,,of Acomb,,Register 32,,"See also Roger Newark, Vicar of Acomb, 1553-? 1592 (CCEd Person ID: 111182)",
Newborne,,Robert,,fl 1577,1577,,Churchwarden of Stockton upon Tees,,"Register 31, fol. 32 v",,,
Newby,,George,,fl 1577,1577,,Churchwarden of Middleton in Teesdale,,"Register 31, fol. 33 r",,,
Newlove,,John,,d ? 1617,1592-1617,,Rector of Cowlam,,CCEd Person ID: 111179,,,
Newton,,John,,d ? 1638,1628-1638,,Vicar of Ecclesfield,,CCEd Person ID: 111229,,"Preacher, York diocese, 1617; Vicar of Rotherham, 1621-1628",
Newton,,Robert,,fl 1577,1577,,Churchwarden of Monkwearmouth,,"Register 31, fol. 26 v",,,
Newton,,Robert,,fl 1577,1577,,Churchwarden of Bywell St Peter,,"Register 31, fol. 29 v",,,
Nicholson,,Henry,,d ? 1605,1565-1605,,"Rector of Treswell, east moiety",,CCEd Person ID: 120538,,,
Nicholson,,John,,fl 1577,1577,,Curate of Sadberge,,CCEd Person ID: 120540,,,
Nicholson,,Thomas,,d ? 1626,1617-1626,,Vicar of Wressle,,CCEd Person ID: 120542,,,
Nicholson,,Roger,,fl 1577,1577,,of Newcastle St Nicholas,,"Register 31, fol. 29 r",,? Parishioner,
Nicholson,,Cuthbert,,fl 1577,1577,,Churchwarden of Newcastle St Andrew,,"Register 31, fol. 29 r",,,
Nicholson,,Henry,,fl 1577,1577,,Churchwarden of Bywell St Peter,,"Register 31, fol. 29 v",,,
Nicoll,,Edward,,fl 1577,1577,,? Churchwarden of Ingram,,"Register 31, fol. 32 r",Nicol,,
Noble,,Nicholas,,fl 1577,1577,,Churchwarden of Haltwhistle,,"Register 31, fol. 29 v",,,
Norbury,,John,,d ? 1578,,,of Chester,,Register 31,Norburie,,
Norlidge,,George,,d ? 1637,,,of Dinnington,,Register 32,,,
North,,Richard,,fl 1577,1577,,Churchwarden of Heighington,,"Register 31, fol. 33 r",,,
Northrop,,Richard,,d ? 1639,1620-1639,,Rector of Hootton Roberts,,CCEd Person ID: 120618,,"Preacher, York diocese, 1617",
Nowlson,,John,,d ? 1640,,,"of Helperby, Brafferton",,Register 32,,,
Oatby,,Edward,,d ? 1608,1558-1608,,Rector of Terrington,,CCEd Person ID: 119958,Otbie,,
Odingsells,,Charles,,d 1637,1609-1637,,Rector of Langar,,CCEd Person ID: 111147,,,
Ogle,,Clement,,fl 1577,1577,,Churchwarden of Newburn,,"Register 31, fol. 29 r",,,
Ogle,,Oswin,,fl 1577,1577,,of Holy Island,,"Register 31, fol. 31 r",,Presumably churchwarden; name appears as 'Uswannus'; perhaps Oswin?,
Oglethorpe,,William,,d 1594,1592-1594,,Vicar of Kellington,,CCEd Person ID: 120719,Oglesthorp,"Buried at Kellington, 10 Dec 1594 (YAS 93)",
Okell,,John,,d ? 1639,1615-1639,,Vicar of Bradford St Peter,,CCEd Person ID: 14379,,,
Oldfield,,John,,d 1578,,,"of Sutton, Cheshire, husbandman",,Register 31,,,
Oliver,,William,,fl 1577,1577,,Churchwarden of Haydon,,"Register 31, fol. 29 v",,,
Oliver,,Evan,,fl 1577,1577,,Churchwarden of Sedgefield,,"Register 31, fol. 32 r",,Name not clear,
Olley,,Francis,,d ? 1644,1619-c 1644,,Vicar of Warmfield,,CCEd Person ID: 119939,Oley,"Vicar of Penistone, 1602-1619",
Ollive,,John,,d 1608,1552-1608,,Rector of Plumtree,,CCEd Person ID: 115756,,(Olif in CCEd),
Orde,,George,,fl 1577,1577,,Churchwarden of Slaley,,"Register 31, fol. 29 v",Owrde,Another form of name might be Ourde (North East Inheritance database),
Orpin,,James,,d ? 1590,c 1574-c 1590,,Rector of Middleton St George,,CCEd Person ID: 149959; 234432,Urpin,,
Oswald,,Francis,,fl 1577,1577,,Parishioner of Darlington,,"Register 31, fol. 33 r",Oswold,,
Otes,,John,,d 1600,1562-1600,,Vicar of Carnaby,,CCEd Person ID: 119964,,"Oates or Otis? Curate of Carnaby, 1566 ",
Otway,,Thomas,,fl 1577,1577,,Churchwarden of Tynemouth,,"Register 31, fol. 29 r",,,
Ovington,,Robert,,fl 1577,1577,,Schoolmaster of Auckland St Andrew,,Register 31,,,
Ovington,,Thomas,,fl 1577,1577,,Churchwarden of Winston,,"Register 31, fol. 33 v",,,
Owram,,William,,d ? 1638,,,of North Cave,,Register 32,Ouram,,
Padgett,,Richard,,d ? 1617,1579-1616,,Rector of Keighley,,CCEd Person ID: 119986,,"(Patchett in CCEd); Vicar of Burton in Kendal, 0000-1579",
Padgett,,John,,d 1623,1600-1623,,Vicar of Skirpenbeck,,CCEd Person ID: 134226,,"(Pagit in CCEd);  Rector of Full Sutton, 1612-1623",
Palmer,,Christopher,,fl 1577,1577,,Reader at Cramlington ,,CCEd Person ID: 119971,,,
